time	EMPTY_DRIVE	PICKUP	OCCUPIED_DRIVE	DROPOFF	STAY	UNPLANNED
21:25	0.0	0.0	0.0	0.0	25.0	0.0
21:30	0.0	0.0	0.0	0.0	25.0	0.0
21:35	0.0	0.0	0.0	0.0	25.0	0.0
21:40	0.0	0.0	0.0	0.0	25.0	0.0
21:45	0.0	0.0	0.0	0.0	25.0	0.0
21:50	0.0	0.0	0.0	0.0	25.0	0.0
21:55	0.0	0.0	0.0	0.0	25.0	0.0
22:00	0.0	0.0	0.0	0.0	25.0	0.0
22:05	0.0	0.0	0.0	0.0	25.0	0.0
22:10	0.0	0.0	0.0	0.0	25.0	0.0
22:15	0.0	0.0	0.0	0.0	25.0	0.0
22:20	0.0	0.0	0.0	0.0	25.0	0.0
22:25	0.0	0.0	0.0	0.0	25.0	0.0
22:30	0.0	0.0	0.0	0.0	25.0	0.0
22:35	0.0	0.0	0.0	0.0	25.0	0.0
22:40	0.0	0.0	0.0	0.0	25.0	0.0
22:45	0.0	0.0	0.0	0.0	25.0	0.0
22:50	0.0	0.0	0.0	0.0	25.0	0.0
22:55	0.0	0.0	0.0	0.0	25.0	0.0
23:00	0.0	0.0	0.0	0.0	25.0	0.0
23:05	0.0	0.0	0.0	0.0	25.0	0.0
23:10	0.0	0.0	0.0	0.0	25.0	0.0
23:15	0.0	0.0	0.0	0.0	25.0	0.0
23:20	0.0	0.0	0.0	0.0	25.0	0.0
23:25	0.0	0.0	0.0	0.0	25.0	0.0
23:30	0.0	0.0	0.0	0.0	25.0	0.0
23:35	0.0	0.0	0.0	0.0	25.0	0.0
23:40	0.0	0.0	0.0	0.0	25.0	0.0
23:45	0.0	0.0	0.0	0.0	25.0	0.0
23:50	0.0	0.0	0.0	0.0	25.0	0.0
23:55	0.0	0.0	0.0	0.0	25.0	0.0
24:00	0.0	0.0	0.0	0.0	25.0	0.0
24:05	0.0	0.0	0.0	0.0	25.0	0.0
24:10	0.0	0.0	0.0	0.0	25.0	0.0
24:15	0.0	0.0	0.0	0.0	25.0	0.0
24:20	0.0	0.0	0.0	0.0	25.0	0.0
24:25	0.0	0.0	0.0	0.0	25.0	0.0
24:30	0.0	0.0	0.0	0.0	25.0	0.0
24:35	0.0	0.0	0.0	0.0	25.0	0.0
24:40	0.0	0.0	0.0	0.0	25.0	0.0
24:45	0.0	0.0	0.0	0.0	25.0	0.0
24:50	0.0	0.0	0.0	0.0	25.0	0.0
24:55	0.0	0.0	0.0	0.0	25.0	0.0
25:00	0.0	0.0	0.0	0.0	25.0	0.0
25:05	0.0	0.0	0.0	0.0	25.0	0.0
